(Do Not Modify) DOI Occupancy Buildings List,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Building Name,Address,State,Assigned Employees (Old),Owner,RPUID CO Number,RTO Non-Ready,RTO Seats,RTO Workstations for Other Bureaus,RTO Open Workstation,Bureau Name,Pending Requests Count,Assigned Employees Count,Modified,Modified By,Assigned Seats Count,ID,Latitude,Longitude
db35c944-bf22-f011-9989-001dd80afeda,NllZ1Gsd3rL6PIVMCd0svlenK/biDGUM4jJCp5sIaraI6254fBrKoIpn56ZL+ouHKPu/Z7lsBF7K/c2hpEci9w==,7/15/2025 22:00,NOCA - SKA Marblemount Resource Office #1003,810 STATE RT 20,Washington,0,NPS,RPUID16661.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16164,+48.5386550,-121.4501010
dc35c944-bf22-f011-9989-001dd80afeda,cqVp1EiAJ0zMRnY43vA3BPZaJgWK2ubiU/sIAJ3JuyOlTMfReg0TtaN36G19U4ZD4rTNMYrBPjVDJvwcrNW+Sw==,7/15/2025 11:59,OLYM - Bldg 1551 Headquarters  Natural Resources/GIS,600 EAST PARK AVENUE,Washington,0,NPS,RPUID82175.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16150,+48.0988520,-123.4318640
dd35c944-bf22-f011-9989-001dd80afeda,PiSoX/28MBhZg60RCnK8UHQ8m1mmBIXjk3UbCdINhgXLhg6G2nSt5/BSrKKXgKFo+RhRHS/wPrVQKYJw3F9+XQ==,7/14/2025 3:57,OZAR - LC BS Lower Current District Ranger Office HS-416,404 WATERCRESS DRIVE,Missouri,0,NPS,RPUID70899.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16174,+36.9463440,-090.9969010
de35c944-bf22-f011-9989-001dd80afeda,fxXTl9udGIr5xPD8MYJI86CCSiTao0UWRQxgFJzFpOQTEdpV/l54XOiWRZJLiMf0arBFvxxjfIK1YQQESouHNA==,7/15/2025 4:57,PAIS - Interim Law Enforcement Office,9405 SOUTH PADRE ISLAND DRIVE,Texas,0,NPS,RPUID249829.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16188,+27.4218520,-097.2998520
df35c944-bf22-f011-9989-001dd80afeda,gZo8uRuJbn9O9jUq+6rS6sNHKrR2GrIyJcO+jIMGJr1/DRINQq/ENFsHy5KvbGDPno4ONAFgeYg0mvDL/60cmw==,7/16/2025 15:41,PAIS - Facility Management Headquarters Building,# 9405 SOUTH PADRE ISLAND DRIVE,Texas,0,NPS,RPUID55104.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16178,+27.4460900,-097.2967260
e035c944-bf22-f011-9989-001dd80afeda,81TZbr7T90ZHuY3h3f+qtnDpr8rXjhiep82iR9TgTpTYwRezVPAv3nfXs5t2a5TslDDs9eADqzgeU6JHZdGYkA==,7/16/2025 10:55,PAIS - Law Enforcement Headquarters Facility (Dispose),# 9405 SOUTH PADRE ISLAND DRIVE,Texas,0,NPS,RPUID55106.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16184,+27.4231120,-097.2999420
e235c944-bf22-f011-9989-001dd80afeda,M32U1KcJc+8LkVKl/QNvDWJ74kvo/LCLPjKJ5IHAtLNwjzh3sFfKzNFFIf8PMNXWm27xvfJLyERM4Fq64CIuqQ==,7/14/2025 16:18,PINN - Superintendents Office #6,5000 EAST ENTRANCE ROAD,California,0,NPS,RPUID34932.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16197,+36.4816050,-121.1802990
e335c944-bf22-f011-9989-001dd80afeda,ndRITD/L36CAzLRD+w7YgvX/EDxYzPCUwCvMxQIyrMEgsBydcsyOPtzc5ZGOXUWcoQvy4GPSEQCt+c+Z88crUA==,7/16/2025 9:04,PIRO - SP Sand Pt. Park Headquarters HS-01,8391 N. SAND,Michigan,0,NPS,RPUID29613.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16200,+46.4524220,-086.6071820
e535c944-bf22-f011-9989-001dd80afeda,YOyoYlfX1OpMVIRvWcD9BU64kHLEeMQAQmbTmJgxqzJSbiU7rSvlTLenass/s4PXSNvId2t9FejTpVlYWn1ZFQ==,7/16/2025 7:35,PRWI - Resource Management Bldg,18100 PARK HEADQUARTERS,Virginia,0,NPS,RPUID17363.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16225,+38.5824960,-077.3741480
e635c944-bf22-f011-9989-001dd80afeda,DHOEdu9X6YbllTlOx7fbbukkMultNhBW2Ie8YcBqGGLhdkp1vZCYgYrc2mJqnGpRRY9N6ipsR8uW6C7VqehaHA==,7/16/2025 15:35,PRWI - Headquarters Building,18100 PARK HEADQUARTERS,Virginia,0,NPS,RPUID17320.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16230,+38.5599980,-077.3698690
e735c944-bf22-f011-9989-001dd80afeda,kW6WtFT2DGnYNNU+kga5oUL7pZnjKUYi3xGJzrELhbygPniM9RaIvBBRHLWhZVt3IWlkPUw+CQXJ5GhgKkPe8Q==,7/14/2025 20:11,PRWI - Maintenance Office,18100 PARK HEADQUARTERS,Virginia,0,NPS,RPUID17322.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16234,+38.5644310,-077.3707590
e835c944-bf22-f011-9989-001dd80afeda,PEOZgDg3zbt2fCRTjOxORCyHtpPqq4uc5zq3kSFMaIwPzOaXtcrGM66qV/Fpycna7kSPztDxs5Q6IiNO9T3VXA==,7/16/2025 18:46,RICH - FH  - RANGER OFFICE FRO,8621 BATTLEFIELD PARK ROAD,Virginia,0,NPS,RPUID21699.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16238,+37.4287270,-077.3773050
e935c944-bf22-f011-9989-001dd80afeda,InUJuSlFID6bJ45K9beXPkGR8DoUrDJ30Zp5PIPnGptwolCfBt8n/UteFppRYFlv9pTg6WswVCWsdRC6ok70Fg==,7/15/2025 18:41,ROCR - Battleground Cemetery Lodge House,3545 WILLIAMSBURG LANE,District of Columbia,0,NPS,RPUID27216.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16259,+38.9706430,-077.0269110
ea35c944-bf22-f011-9989-001dd80afeda,qhbRQlhN9HRo2nJXvwwk5yjNceiLfKGd/snFCZAYJAhZ3C4rgPmAC9syyVsqLd3HY6TChq7u6ujnPOtB20ATAQ==,7/16/2025 2:39,ROCR - Rock Creek Office Building/Grooms Quarters,3545 WILLIAMSBURG LANE,District of Columbia,0,NPS,RPUID26123.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16260,+38.9580800,-077.0509470
eb35c944-bf22-f011-9989-001dd80afeda,jU1UQ/20xLfqycQG8FDw9wnlQrv5dwmTSnmraWeYfp75890gsxcoEfPm9KdD2N7xZV/eOESNOC5WoqjLOei1Ew==,7/16/2025 4:17,ROCR - Q-7208  3131 Nebraska Ave,3545 WILLIAMSBURG LANE,District of Columbia,0,NPS,RPUID26016.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16261,+38.9326640,-077.0921880
ec35c944-bf22-f011-9989-001dd80afeda,2bLdSAJw93wUDmtxjSZIzLADzIw50E5rz4mMsw4Lw5KgluIr2OkS3P/ayKWr9qXhWVJe6pyQxUTxm6Nn7ULEAw==,7/15/2025 18:14,ROMO - B-1079-N Asset Management Center ESD,1000 HIGHWAY 36,Colorado,0,NPS,RPUID37236.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16262,+40.3633170,-105.5582180
ed35c944-bf22-f011-9989-001dd80afeda,28JHkhryldT6FFBkubrrc0ZXOUs22+nySwg6pCgLXtfp3bSt46jLOflQgiILRvkMOo41GZ8NEtAAZgje+US1lA==,7/14/2025 17:42,ROMO - B-0447-H ESD Beaver Meadows Visitor Center & Admin Bldg,1000 HIGHWAY 36,Colorado,0,NPS,RPUID30421.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16266,+40.3662240,-105.5609580
ee35c944-bf22-f011-9989-001dd80afeda,tI0DahWyKo5qk1AU2hpcNxUy/LJV/sSfJJGl29gfCZL9b43AO4edgcDLOzu4A+RLJk2C6ndpeUlmUBOgZ7V0Eg==,7/16/2025 2:25,ROMO - B-0619 ESD Ranger Stn & Qtrs MPCG 0000619B,1000 HIGHWAY 36,Colorado,0,NPS,RPUID31360.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16267,+40.3605640,-105.5980440
ef35c944-bf22-f011-9989-001dd80afeda,reyhJ+JwqNXh03RJmKjTE2ka4WL/X6qOyoBwwm6x9hCkwsfiUhHKZsOA5q/oIpLquckdN8bnv4DkhddRbt6qYg==,7/8/2025 6:55,ROMO - B-0024-H ESD McLaren Hall (Annex),1000 HIGHWAY 36,Colorado,0,NPS,RPUID25917.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16272,+40.3640350,-105.5611720
f035c944-bf22-f011-9989-001dd80afeda,holwDegCFhgHH3DFZ778lsCKDN+qftDzxctWIyGhaukyGJzKaxnKS3T7FGpm/MD1MPhCJrXaGtT4N97b/uln7A==,7/14/2025 22:21,SAAN - ESPA - Convento (Inactive),2202 ROOSEVELT AVENUE,Texas,0,NPS,RPUID98991.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16275,+29.3179260,-098.4512010
f135c944-bf22-f011-9989-001dd80afeda,LCBnA1s3AhDdrUQC/LrahtfXeBlwrWxe3QBZtNgIGut7sAADhmrG1C2V3fRqc/7vC096kDMyHvvMlKFB7d+jCQ==,7/16/2025 18:28,SAFR - HSP-Tubbs Building,"# BUILDING E, FORT MASON CENTER",California,0,NPS,RPUID74918.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16280,+37.8088110,-122.4209700
f235c944-bf22-f011-9989-001dd80afeda,HXW2ZaJls/f8CFplKAJYBsnGBkoO3gilClMvHwXW+1i/e/yQWkmOCo9qr5pDResMH04aqb4VxUubc/7gAgGldg==,7/16/2025 4:17,SAGU - RM Headquarters Bldg,# 3693 SOUTH OLD SPANISH TRAIL,Arizona,0,NPS,RPUID79278.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16279,+32.1788380,-110.7360960
f535c944-bf22-f011-9989-001dd80afeda,9Ci2qIMIeqITD0j2xY7XBjLP9mjg9+zn8WpiPmjapuW4k2Tg23t/Et/O9fCMN8P27Lm3eeBoe22nacb47V+GJQ==,7/15/2025 9:29,SAGU - RM Fire Module Bldg,3693 SOUTH OLD SPANISH TRAIL,Arizona,0,NPS,RPUID241033.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16292,+32.2232480,-110.7227160
f635c944-bf22-f011-9989-001dd80afeda,JcNSG2ycHXhvHvB8AQucsScz323cgnd1PweWISBZULOniU/iduMsIV5rpNfZu7ZKYr8yhUaUSVf6/sLr8OdZtw==,7/15/2025 16:49,SAHI - BU- Old Orchard Museum/OOM,20 SAGAMORE HILL ROAD,New York,0,NPS,RPUID47491.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16296,+40.8859250,-073.4960760
f735c944-bf22-f011-9989-001dd80afeda,c3NegLRDa/13jJEJAdnagOzQmuV4UVcb9sHKBdorgYDp8J3CVCWB+lutz0pg1cTyKjXXeh8WuYTJKEcfFz1BHQ==,7/14/2025 7:05,SAJU - Building 208 (LE Station),# 65 MULLIS STREET,Puerto Rico,0,NPS,RPUID77781.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16298,+18.4672220,-066.1118090
f835c944-bf22-f011-9989-001dd80afeda,ssvhJjro7atnGp3aj77a/qp/ddE+IQqHqKWIycgqv83YGtUcSLkeL1RTO58JVJQh0GB/1U6WZhKPeVUmtDF9dg==,7/11/2025 7:33,SAMO - Bldg 403 - Resource/Vegetation Office RSV,401 WEST HILLCREST DRIVE,California,0,NPS,RPUID00002717.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16303,+34.1535020,-118.9648240
f935c944-bf22-f011-9989-001dd80afeda,2yXfxmPO1bobs17Mb710RgrIyjASTkfG4bgohbxymyJx5qLCVsd8XhwB62DRlqP8qOPooMdcOH4bfmpGvaUniQ==,7/16/2025 17:20,SCBL - Administrative Offices,"19206 HIGHWAY 92, WEST",Nebraska,0,NPS,RPUID30221.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16309,+41.8290320,-103.7082380
fa35c944-bf22-f011-9989-001dd80afeda,V1BxBjI9x8G53DTHhx1pm8F8lAouoh46GOQ73yH8z2GOGjybBFfS24QxW1t4Q9AAJoLOTI2O+MLApW2A0Xqopg==,7/16/2025 4:20,SEKI - AMB 12 Southern Sierra Research Center HS,47050 GENERALS HIGHWAY,California,0,NPS,RPUID66909.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16310,+36.4898580,-118.8290930
fb35c944-bf22-f011-9989-001dd80afeda,jnbIl2yWaGSkrGpp0N9h1cfIagJhyTRLq8fxDrwzOddd8knba9ovPpyABNWsWCdrYf/EP19hob4RE0b98ECz1g==,7/16/2025 16:03,SAGU - RM Resource Mgmt Bldg 14,# 3693 SOUTH OLD SPANISH TRAIL,Arizona,0,NPS,RPUID79289.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16311,+32.1791140,-110.7369660
fc35c944-bf22-f011-9989-001dd80afeda,CspiK9vIsMXUBfP7Pkd3X9hG25qiXjm09H19gWALDjCIh4fmnMKMEUCPgd/4af+MPJdMxX5H2MEFgyvXDZXzqw==,7/16/2025 17:54,SEKI - AMB 16 Fee Collection Office HS,47050 GENERALS HIGHWAY,California,0,NPS,RPUID66930.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16317,+36.4900390,-118.8270420
fd35c944-bf22-f011-9989-001dd80afeda,wv7EJTRzYsM9kQXr7LuoPcMhOPG31IcKXoPHOTagpbxR4uFaMrflKvJOIW6aGRk7iUjbXizWaAkFjzXyfm0V8A==,7/16/2025 0:27,SEKI - AMB 7 DRMS Office HS,47050 GENERALS HIGHWAY,California,0,NPS,RPUID66903.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16321,+36.4900530,-118.8266680
fe35c944-bf22-f011-9989-001dd80afeda,rj4nxsUF1i7j9K44jO/dlWsfIECRyFF/cXWi946WfHcFc4R9++cCepCiL8+xYefwMlEFj7XQQhddcLRcPAUILA==,7/16/2025 9:31,SEKI - AMB 1697 SNHA SPC Office,47050 GENERALS HIGHWAY,California,0,NPS,RPUID66938.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16318,+36.4912190,-118.8249300
ff35c944-bf22-f011-9989-001dd80afeda,HWypGheIf1pmH0ZXuYIjGZHFXfg7ZQoWGnusEXOxK7kflwMOUPx4Z+ny3/SoH2xw528zNMbJluvq8uj3abX9uw==,7/14/2025 1:07,SEKI - GGB 1812 New Swale Kitchen & Offices,47050 GENERALS HIGHWAY,California,0,NPS,RPUID68160.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16325,+36.7418820,-118.9747880
0036c944-bf22-f011-9989-001dd80afeda,/mUT5gw6jWjCHdLyCao6RvchQ+Qfy+hjqa92fX3EnmKr3O89lBqjsp0cfYtyR+ViVGOXEfUi1jB6hSvCfLZfmw==,7/15/2025 5:04,SHEN - BM04-15 Big Meadows Maintenance Office - NPS,3655 US HIGHWAY 211 EAST,Virginia,0,NPS,RPUID00002276.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16341,+38.5212530,-078.4348930
0136c944-bf22-f011-9989-001dd80afeda,25x+peo9MJbAdEaTaTwtiuFHaS2Zh6DWZnqZiW6pW/08qUTvO3XvCR+3QsFebjgYDT5J5JgateH5SzHFUEDfig==,7/13/2025 21:37,SHEN - HQ01-07 Headquarters Backcountry and Trails Office - NPS,3655 US HIGHWAY 211 EAST,Virginia,0,NPS,RPUID231879.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16340,+38.6681880,-78.3702650
0236c944-bf22-f011-9989-001dd80afeda,hkAVZ7t9+yVV95ozs08m49spyTFIjSlVSrpsk3mTnIiAqZnraYnHDkihGsanm6umQnsG+r0I9GVHmyaXJjfRDg==,7/14/2025 12:04,"SITK - 105 Monastery Street, Unit A Leased Space",105 MONASTERY STREET,Alaska,0,NPS,RPUID246067.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16344,+57.0516210,-135.3317800
c03ac64a-bf22-f011-9989-001dd80afeda,QchhQdkr7Wj1ca1IWQScEn49LeXWNViDhQMsCS9Nz7mYv5ri/V3VU0Qbjk5+oMx7g3tBDTluQZT3tFY3OnjCJA==,7/16/2025 15:21,STLI - Covered Ways 4 HS-12-4 (C-4),# LIBERTY ISLAND,New York,0,NPS,RPUID73977.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16384,+40.6999050,-074.0403340
c13ac64a-bf22-f011-9989-001dd80afeda,Lc9et2EjLlxxXCBt6L9A6s0FWJf1tHTK8G+Jy9CNuEMK5zpiA04cIeWrlZMO/GKBmFqE4+Gqy7f+mM4NZCS6Ng==,7/16/2025 11:59,STLI - Bakery and Carpentry Building (Two Story) HS-10,# LIBERTY ISLAND,New York,0,NPS,RPUID60025.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16373,+40.7000910,-74.0406680
c23ac64a-bf22-f011-9989-001dd80afeda,24kVmJBITXPbGPx/JDhgsVzkf88X2MU2CTkrc+ZX0Tqb/pTvsn6WbALgM7d9ROFYjjmeVdvM/dzq7HZtRXWlwQ==,7/15/2025 16:00,STLI - Covered Way 5 (C-5) HS-12-5,# LIBERTY ISLAND,New York,0,NPS,RPUID73979.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16374,+40.6997420,-074.0409940
c33ac64a-bf22-f011-9989-001dd80afeda,2psFbDOGzPZRmWSmKWactG1bqOtz+exQLD2bpg12UJK94+kRQVXUYLCQEuMuTBkVuxLW/0nJEEHFjOicfiYb/A==,7/16/2025 6:09,STRI - Resource Management Office (Bldg 4),3501 OLD NASHVILLE HIGHWAY,Tennessee,0,NPS,RPUID69968.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16375,+35.8826450,-086.4340040
c43ac64a-bf22-f011-9989-001dd80afeda,0i+RDpsPBjeZwFsLOtJNs65nBy3BrFs3qVV8+5akoVNci62r19m0U0ztFYaW7LA+PyPc8YbNHU3K5IAzliylag==,7/16/2025 6:17,TUIN - Headquarters Building,1212 WEST MONTGOMERY ROAD,Alabama,0,NPS,RPUID42296.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16402,+32.4285730,-085.7093480
c53ac64a-bf22-f011-9989-001dd80afeda,dSpBVSgf8l5RihAlRuthI3O3Fw5NZgapvcD4ZGOPyXnLuij9foUnjPHP38uOjWLjzwCzjuuZ2HyLnRaAH1BN9w==,7/14/2025 23:47,TICA - Headquarters (Qtrs. 9),"# ROUTE 3, AMERICAN FORK CANYON",Utah,0,NPS,RPUID75108.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16392,+40.4442300,-111.7066200
c63ac64a-bf22-f011-9989-001dd80afeda,Ar5yT2dd1J1TUxw4vZ1Lf/uhM7cCQ/f252YmB+6EAs5cJRLm5X3KhpRq89Z4VMiCv3KDzoCa5defX/qgkJDphA==,7/16/2025 5:04,VAFO - Philander Knox House (Maxwell's Quarters) Building 110 (MS),# 1400 NORTH OUTER LINE DRIVE,Pennsylvania,0,NPS,RPUID31518.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16394,+40.0849110,-075.4559910
c73ac64a-bf22-f011-9989-001dd80afeda,kM3sGNzFHGf3JuTwMXMQaZ8Xy95rDeqxMW/+0GOZqKP0wI4Id2Yr555HsgQEw0Mbep3vFdUrSNLR2VjjHooBvg==,7/16/2025 6:21,UPDE - ND- Milanville Garage Facility,# #,Pennsylvania,0,NPS,RPUID45553.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16396,+41.6725100,-075.0637900
c83ac64a-bf22-f011-9989-001dd80afeda,xjVqv/Bvt/mJ/KeA2pOMyf1B759G4HSHt2WV0u2iO58SieQHYRtWBcInPMvzhXbCtOtpOcKjhRbgtqUB7U2Yyw==,7/15/2025 16:06,VIIS - Lind Point Biosphere Bldg 3,1300 CRUZ BAY CREEK,Virgin Islands,0,NPS,RPUID33281.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16414,+18.3365750,-064.7955970
c93ac64a-bf22-f011-9989-001dd80afeda,qULPOOKE3AXwNbs4ouDQJl/CBpX06mIEye+N+n7HIkoVc/yPqjpgG9AogCM5urR0yaXmBLtMgoWx7A7QL5u8Pg==,7/15/2025 20:25,WEFA - AC-Caretakers House,735 NOD HILL ROAD,Connecticut,0,NPS,RPUID48394.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16421,+41.2572900,-073.4562700
ca3ac64a-bf22-f011-9989-001dd80afeda,n6R61wK5AjlaQFvKfkEebWMKCr9ktyxl5iCvnCEqpctm1tkTG4rTEzVz6T+hzlZ5v491BhSOc+LZHmZ5RyMl0w==,7/14/2025 14:23,WEFA - HC-Weir Barn- (MS) / (ME),735 NOD HILL ROAD,Connecticut,0,NPS,RPUID47288.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16424,+41.2576800,-073.4565700
cb3ac64a-bf22-f011-9989-001dd80afeda,R01mC8n55lzFIqvcat0IGZkrxbFcuq07PDJazfLP6H2/xNAUng3kbXFDab9BBkcCP0CiRKGImzazS0FY4JGOMw==,7/14/2025 21:16,WEFA - SC-250 OB (MS),735 NOD HILL ROAD,Connecticut,0,NPS,RPUID48373.C,0,0,0,0,National Park Service,1,0,,Ethan Rutledge,0,16427,+41.2657300,-073.4526500
cc3ac64a-bf22-f011-9989-001dd80afeda,DpwJOzB0nexif+4m0M7DzUW33Uh+Qt0RDbdq+r9dkwxTYSrEqBbd+ko2EIz4LsGpo+rLpSKjJf7Q3IC+kHOYpQ==,7/16/2025 2:07,WHHO - 106,"900 OHIO DRIVE, SW",District of Columbia,0,NPS,RPUID241134.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16436,+38.8969400,-077.0365540
cd3ac64a-bf22-f011-9989-001dd80afeda,Jpr+/Eiu5NOMtL+THBukQ3b6tGaQnaoZjPdVtRMfFGVKxaKB5WVsTFMT1C+uJ68voIMkhmLbfRmAXVnfjEN5TA==,7/16/2025 9:15,"YELL - 25-012  GARD Purch,F&B Repair",# #,Wyoming,0,NPS,RPUID5776.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16439,+45.0273820,-110.7009420
ce3ac64a-bf22-f011-9989-001dd80afeda,o1RvjpUDvAB7b/FR2ClXHu3DCv1h12ynIUmkzbhMpvqpePWOQyO9WuBYKoj6UDpTVTmIwtl1asQs53ulbH9RMw==,7/15/2025 16:29,WRST - Slana Fish Crew Office,# MILE 106.8 RICHARDSON HIGHWAY,Alaska,0,NPS,RPUID249508.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16442,+62.7092770,-143.9813400
cf3ac64a-bf22-f011-9989-001dd80afeda,l+QQkUgvcGna6Trf8JmJ1TTy4RyG8358NNX62W97JkHHvkwyMmE07gk8ZkzM2Sse/slh+TMT/gMwdP0j815g5A==,7/13/2025 19:32,YELL - 05-006  LL Personnel Cabin,# #,Wyoming,0,NPS,RPUID11747.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16460,+44.5550060,-110.3965310
d03ac64a-bf22-f011-9989-001dd80afeda,iTz3cN31jwGyAvRkLvDWyZf7NfnXmcBbX6P5HamOATdhd35Qo4A5dldr/J+sLVTmoJLfUR4RzQ/bYeMjZMebHw==,7/15/2025 11:40,YELL - 15-YGS-OFFICE   West Entrance - Main Office,# #,Wyoming,0,NPS,RPUID14237.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16465,+44.6553650,-111.0899090
d13ac64a-bf22-f011-9989-001dd80afeda,sClpIohAPvhLdZJX0Oz+Y6J0HgPyqSczdq6IjuWoYEVFFewssxca+Y3Bl9DIVRcA3dMarDpTHHchq5G2XoFv0A==,7/16/2025 1:53,YELL - CA0879P - Ranger Station,1 NPS PARKWAY,Wyoming,0,NPS,RPUID108269.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16481,+44.7362690,-110.4909600
d23ac64a-bf22-f011-9989-001dd80afeda,h3RgTwlg7oz4qDTnVxuggFoWXJCZOUEkwTbn5kKwdfGKxteldQPRBZnS/K1gjgxV9DpKO5t/iEzHZEuyyidPZQ==,7/16/2025 16:33,YELL - GV0635P-Ranger Station,# #,Wyoming,0,NPS,RPUID10377.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16483,+44.3862700,-110.5645020
d33ac64a-bf22-f011-9989-001dd80afeda,0/ueKDHYYcD3cx0F7hG9szimUQSQboe+gI1ka2b0aKp47aAcOrrOoBetk2zzpjxzY6+HM6p7pYfHY8CSMubWzA==,7/16/2025 7:53,YELL - MJ0427P-Garage/Shop Building,# #,Wyoming,0,NPS,RPUID10330.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16484,+44.6470720,-110.8586710
d43ac64a-bf22-f011-9989-001dd80afeda,0CNm8ThFpajjKt4EIOJQbKPmR0hLhj7Jg2c5TTcIiSVfJYmbF6G+sB2TwMrnzUsiC5BRpgOlNYmImvxSqB80Hg==,7/16/2025 8:26,YELL - MA0035PH-Canteen,# #,Wyoming,0,NPS,RPUID6068.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16491,+44.9758480,-110.6981200
d53ac64a-bf22-f011-9989-001dd80afeda,3Kh8Rmnv/d6jDX5MUk7Np9Vfu3IzKiXAYN7Ormno1epVcpJJy0KVFg/tq+Ydypr6FUjbs8CqPbePBTQ9kXvMLA==,7/16/2025 2:47,YELL - 02-004  MHS Klondike Apt,# #,Wyoming,0,NPS,RPUID3837.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16503,+44.9783490,-110.6993540
d63ac64a-bf22-f011-9989-001dd80afeda,ifsPQQ9hkPKLYEfaHR1hT88w7VDcWCFgrtbtKrNcuJDrVEYFWqd2eaUz8wPHz3WOFYqrGwq+vRCYW4jcHdGD9Q==,7/15/2025 20:16,YELL - TR0122P - Ranger/Maintenance Office,# #,Wyoming,0,NPS,RPUID12152.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16504,+44.9144010,-110.4212000
d73ac64a-bf22-f011-9989-001dd80afeda,NPou4wsxmeVcmjW8rgoK7lhNjxTuJLuR8Kalt458O23M9zu75HW9tux7+VqHpz+qnJAh5kkx9Q8fzCBFDlyNlg==,7/16/2025 21:09,"YELL - OF1214 - Construction 'Man' Camp Dorm I (remove, nonextant)",1 NPS PARKWAY,Wyoming,0,NPS,RPUID110377.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16512,+44.5537900,-110.4018320
d83ac64a-bf22-f011-9989-001dd80afeda,WRbdLYigPTYYSkG2q6sZXN9f6KnJE/OwLxDNoG5AwX1wfA4Lok48M+xqwFW82Rn1k2zQtGPvufJCJMWjl6ciCQ==,7/16/2025 18:35,"YELL - MA0117PH - Lookout, Mt Holmes (DESTOYED BY FIRE)",# #,Wyoming,0,NPS,RPUID11702.C,0,0,0,0,National Park Service,0,0,,Ethan Rutledge,0,16510,+44.8188530,-110.8555770
